Time(1)	DrainI(1)	DrainV(1)	Time(1)	SourceI(1)	SourceV(1)	GateI(1)	GateV(1)	Time(2)	DrainI(2)	DrainV(2)	Time(2)	SourceI(2)	SourceV(2)	GateI(2)	GateV(2)	Time(3)	DrainI(3)	DrainV(3)	Time(3)	SourceI(3)	SourceV(3)	GateI(3)	GateV(3)	Time(4)	DrainI(4)	DrainV(4)	Time(4)	SourceI(4)	SourceV(4)	GateI(4)	GateV(4)	Time(5)	DrainI(5)	DrainV(5)	Time(5)	SourceI(5)	SourceV(5)	GateI(5)	GateV(5)	Time(6)	DrainI(6)	DrainV(6)	Time(6)	SourceI(6)	SourceV(6)	GateI(6)	GateV(6)	Time(7)	DrainI(7)	DrainV(7)	Time(7)	SourceI(7)	SourceV(7)	GateI(7)	GateV(7)	Time(8)	DrainI(8)	DrainV(8)	Time(8)	SourceI(8)	SourceV(8)	GateI(8)	GateV(8)	Time(9)	DrainI(9)	DrainV(9)	Time(9)	SourceI(9)	SourceV(9)	GateI(9)	GateV(9)	Time(10)	DrainI(10)	DrainV(10)	Time(10)	SourceI(10)	SourceV(10)	GateI(10)	GateV(10)	Time(11)	DrainI(11)	DrainV(11)	Time(11)	SourceI(11)	SourceV(11)	GateI(11)	GateV(11)	Time(12)	DrainI(12)	DrainV(12)	Time(12)	SourceI(12)	SourceV(12)	GateI(12)	GateV(12)
2.2823E+0	356.6448E-6	2.8000E+0	2.2824E+0	-356.6674E-6	14.1448E-6	-12.1151E-9	000.0000E-3	8.3410E+0	562.3822E-6	2.8000E+0	8.3412E+0	-562.6472E-6	-906.4679E-9	13.1316E-9	5.0000E+0	14.1898E+0	757.0643E-6	2.8000E+0	14.1900E+0	-757.1940E-6	-31.0092E-6	10.7058E-9	10.0000E+0	20.4036E+0	924.5685E-6	2.8000E+0	20.4039E+0	-924.9320E-6	-10.9407E-6	13.9582E-9	15.0000E+0	26.6895E+0	1.0688E-3	2.8000E+0	26.6899E+0	-1.0690E-3	29.1962E-6	-8.6221E-9	20.0000E+0	32.9802E+0	1.1671E-3	2.8000E+0	32.9807E+0	-1.1674E-3	-10.9407E-6	17.9625E-9	25.0000E+0	39.4901E+0	346.7799E-6	2.8000E+0	39.4907E+0	-346.8022E-6	-15.9578E-6	-2.7513E-9	000.0000E-3																																								
2.3028E+0	361.9076E-6	2.8500E+0	2.3028E+0	-361.9317E-6	-25.9921E-6	-10.3593E-9	000.0000E-3	8.3616E+0	569.8700E-6	2.8500E+0	8.3617E+0	-570.1627E-6	14.1448E-6	3.1406E-9	5.0000E+0	14.2103E+0	766.0143E-6	2.8500E+0	14.2105E+0	-766.3236E-6	-20.9749E-6	-8.8742E-9	10.0000E+0	20.4241E+0	934.2750E-6	2.8500E+0	20.4245E+0	-934.4146E-6	-15.9578E-6	5.0698E-9	15.0000E+0	26.7100E+0	1.0782E-3	2.8500E+0	26.7104E+0	-1.0783E-3	-5.9236E-6	-9.0154E-9	20.0000E+0	33.0006E+0	1.1773E-3	2.8500E+0	33.0012E+0	-1.1775E-3	-10.9407E-6	-1.4017E-9	25.0000E+0	39.5181E+0	352.3806E-6	2.8500E+0	39.5187E+0	-352.4020E-6	-20.9749E-6	-15.0513E-9	000.0000E-3																																								
2.3232E+0	367.0368E-6	2.9000E+0	2.3233E+0	-367.0522E-6	24.1791E-6	8.5308E-9	000.0000E-3	8.3895E+0	576.7779E-6	2.9000E+0	8.3897E+0	-576.9974E-6	24.1791E-6	15.4076E-9	5.0000E+0	14.2308E+0	773.8551E-6	2.9000E+0	14.2310E+0	-774.0913E-6	-5.9236E-6	-10.5780E-9	10.0000E+0	20.4522E+0	943.6536E-6	2.9000E+0	20.4525E+0	-943.8217E-6	-5.9236E-6	16.4573E-9	15.0000E+0	26.7305E+0	1.0877E-3	2.9000E+0	26.7309E+0	-1.0879E-3	-5.9236E-6	9.4820E-9	20.0000E+0	33.0286E+0	1.1867E-3	2.9000E+0	33.0292E+0	-1.1869E-3	-5.9236E-6	16.0898E-9	25.0000E+0	39.5386E+0	356.9500E-6	2.9000E+0	39.5392E+0	-356.9751E-6	-15.9578E-6	5.4933E-9	000.0000E-3																																								
2.3437E+0	372.7762E-6	2.9500E+0	2.3437E+0	-372.7982E-6	-25.9921E-6	12.4053E-9	000.0000E-3	8.4101E+0	584.7195E-6	2.9500E+0	8.4102E+0	-584.9164E-6	4.1106E-6	-4.6432E-9	5.0000E+0	14.2513E+0	782.3009E-6	2.9500E+0	14.2515E+0	-782.5401E-6	-15.9578E-6	-3.5809E-9	10.0000E+0	20.4727E+0	952.9061E-6	2.9500E+0	20.4730E+0	-953.0522E-6	-10.9407E-6	-2.9217E-9	15.0000E+0	26.7510E+0	1.0972E-3	2.9500E+0	26.7514E+0	-1.0975E-3	-5.9236E-6	15.0911E-9	20.0000E+0	33.0491E+0	1.1964E-3	2.9500E+0	33.0497E+0	-1.1966E-3	-906.4679E-9	12.6271E-9	25.0000E+0	39.5665E+0	362.2934E-6	2.9500E+0	39.5671E+0	-362.3075E-6	19.1620E-6	-11.9395E-9	000.0000E-3																																								
2.3641E+0	378.4626E-6	3.0000E+0	2.3642E+0	-378.4939E-6	24.1791E-6	2.5180E-9	000.0000E-3	8.4380E+0	591.5770E-6	3.0000E+0	8.4382E+0	-591.7510E-6	-10.9407E-6	12.8808E-9	5.0000E+0	14.2793E+0	791.0996E-6	3.0000E+0	14.2795E+0	-791.2409E-6	-20.9749E-6	-13.5951E-9	10.0000E+0	20.5007E+0	960.9989E-6	3.0000E+0	20.5010E+0	-961.0973E-6	-15.9578E-6	14.5080E-9	15.0000E+0	26.7715E+0	1.1067E-3	3.0000E+0	26.7719E+0	-1.1069E-3	-20.9749E-6	3.8988E-9	20.0000E+0	33.0696E+0	1.2058E-3	3.0000E+0	33.0701E+0	-1.2061E-3	-15.9578E-6	12.0095E-9	25.0000E+0	39.5869E+0	367.0166E-6	3.0000E+0	39.5876E+0	-367.0320E-6	14.1448E-6	-10.7339E-9	000.0000E-3																																								
2.3921E+0	382.5806E-6	3.0500E+0	2.3922E+0	-382.6004E-6	9.1277E-6	14.8270E-9	000.0000E-3	8.4585E+0	598.9135E-6	3.0500E+0	8.4587E+0	-599.2413E-6	-10.9407E-6	10.5130E-9	5.0000E+0	14.2998E+0	798.7134E-6	3.0500E+0	14.3000E+0	-799.0338E-6	24.1791E-6	4.8787E-9	10.0000E+0	20.5212E+0	970.0247E-6	3.0500E+0	20.5215E+0	-970.1009E-6	-5.9236E-6	11.1354E-9	15.0000E+0	26.7995E+0	1.1155E-3	3.0500E+0	26.7999E+0	-1.1157E-3	24.1791E-6	17.0921E-9	20.0000E+0	33.0977E+0	1.2144E-3	3.0500E+0	33.0982E+0	-1.2147E-3	-25.9921E-6	16.6332E-9	25.0000E+0	39.6074E+0	371.6969E-6	3.0500E+0	39.6080E+0	-371.7187E-6	-5.9236E-6	8.0365E-9	000.0000E-3																																								
2.4126E+0	388.1687E-6	3.1000E+0	2.4127E+0	-388.1800E-6	4.1106E-6	-5.4445E-9	000.0000E-3	8.4790E+0	606.2500E-6	3.1000E+0	8.4792E+0	-606.3534E-6	9.1277E-6	-8.7907E-9	5.0000E+0	14.3278E+0	807.2602E-6	3.1000E+0	14.3280E+0	-807.5330E-6	34.2134E-6	-12.3955E-9	10.0000E+0	20.5417E+0	978.9242E-6	3.1000E+0	20.5420E+0	-979.1296E-6	39.2305E-6	-8.5393E-9	15.0000E+0	26.8200E+0	1.1240E-3	3.1000E+0	26.8205E+0	-1.1242E-3	39.2305E-6	-3.4811E-9	20.0000E+0	33.1182E+0	1.2236E-3	3.1000E+0	33.1187E+0	-1.2239E-3	9.1277E-6	3.8095E-9	25.0000E+0	39.6279E+0	376.9471E-6	3.1000E+0	39.6285E+0	-376.9704E-6	-15.9578E-6	12.5057E-9	000.0000E-3																																								
2.4406E+0	392.7179E-6	3.1500E+0	2.4406E+0	-392.7304E-6	9.1277E-6	11.9192E-9	000.0000E-3	8.4995E+0	612.5024E-6	3.1500E+0	8.4996E+0	-612.6584E-6	19.1620E-6	-11.4441E-9	5.0000E+0	14.3484E+0	814.2942E-6	3.1500E+0	14.3486E+0	-814.6450E-6	19.1620E-6	10.5903E-9	10.0000E+0	20.5621E+0	986.5381E-6	3.1500E+0	20.5625E+0	-986.6955E-6	19.1620E-6	-9.9838E-9	15.0000E+0	26.8481E+0	1.1321E-3	3.1500E+0	26.8485E+0	-1.1323E-3	4.1106E-6	14.3599E-9	20.0000E+0	33.1462E+0	1.2318E-3	3.1500E+0	33.1467E+0	-1.2321E-3	-906.4679E-9	18.0397E-9	25.0000E+0	39.6483E+0	382.0485E-6	3.1500E+0	39.6489E+0	-382.0783E-6	-906.4679E-9	1.8445E-9	000.0000E-3																																								
2.4610E+0	398.0639E-6	3.2000E+0	2.4610E+0	-398.1032E-6	14.1448E-6	10.3212E-9	000.0000E-3	8.5200E+0	619.1834E-6	3.2000E+0	8.5201E+0	-619.4173E-6	-10.9407E-6	-3.4520E-9	5.0000E+0	14.3764E+0	822.3113E-6	3.2000E+0	14.3766E+0	-822.5137E-6	-25.9921E-6	6.5659E-9	10.0000E+0	20.5826E+0	994.7066E-6	3.2000E+0	20.5829E+0	-994.7659E-6	-15.9578E-6	8.0232E-9	15.0000E+0	26.8686E+0	1.1411E-3	3.2000E+0	26.8690E+0	-1.1412E-3	19.1620E-6	12.1846E-9	20.0000E+0	33.1667E+0	1.2407E-3	3.2000E+0	33.1672E+0	-1.2409E-3	4.1106E-6	8.7294E-9	25.0000E+0	39.6763E+0	386.2472E-6	3.2000E+0	39.6769E+0	-386.2806E-6	-5.9236E-6	14.7501E-9	000.0000E-3																																								
2.4814E+0	403.0770E-6	3.2500E+0	2.4815E+0	-403.0925E-6	14.1448E-6	-8.4162E-9	000.0000E-3	8.5480E+0	626.6712E-6	3.2500E+0	8.5482E+0	-626.8068E-6	29.1962E-6	-14.1881E-9	5.0000E+0	14.4044E+0	829.6983E-6	3.2500E+0	14.4046E+0	-829.8527E-6	-20.9749E-6	15.6336E-9	10.0000E+0	20.6031E+0	1.0026E-3	3.2500E+0	20.6034E+0	-1.0029E-3	-10.9407E-6	14.9652E-9	15.0000E+0	26.8891E+0	1.1497E-3	3.2500E+0	26.8896E+0	-1.1498E-3	-5.9236E-6	10.3730E-9	20.0000E+0	33.1873E+0	1.2490E-3	3.2500E+0	33.1878E+0	-1.2492E-3	4.1106E-6	-10.7768E-9	25.0000E+0	39.6967E+0	391.4822E-6	3.2500E+0	39.6974E+0	-391.5071E-6	-10.9407E-6	-6.2345E-9	000.0000E-3																																								
2.5019E+0	407.4623E-6	3.3000E+0	2.5019E+0	-407.4740E-6	14.1448E-6	-12.5912E-9	000.0000E-3	8.5685E+0	632.6715E-6	3.3000E+0	8.5687E+0	-632.8848E-6	-15.9578E-6	4.8234E-9	5.0000E+0	14.4249E+0	837.2112E-6	3.3000E+0	14.4251E+0	-837.3682E-6	-10.9407E-6	-2.1165E-9	10.0000E+0	20.6236E+0	1.0103E-3	3.3000E+0	20.6239E+0	-1.0105E-3	4.1106E-6	16.3713E-9	15.0000E+0	26.9171E+0	1.1568E-3	3.3000E+0	26.9175E+0	-1.1570E-3	34.2134E-6	16.0435E-9	20.0000E+0	33.2078E+0	1.2570E-3	3.3000E+0	33.2083E+0	-1.2572E-3	-10.9407E-6	12.1079E-9	25.0000E+0	39.7247E+0	395.4161E-6	3.3000E+0	39.7253E+0	-395.4471E-6	29.1962E-6	11.2978E-9	000.0000E-3																																								
2.5223E+0	412.1325E-6	3.3500E+0	2.5224E+0	-412.1531E-6	-20.9749E-6	-2.3264E-9	000.0000E-3	8.5965E+0	639.2012E-6	3.3500E+0	8.5967E+0	-639.4419E-6	-15.9578E-6	-12.5748E-9	5.0000E+0	14.4529E+0	844.0182E-6	3.3500E+0	14.4531E+0	-844.1777E-6	9.1277E-6	14.8821E-9	10.0000E+0	20.6548E+0	1.0177E-3	3.3500E+0	20.6551E+0	-1.0179E-3	-5.9236E-6	9.9759E-9	15.0000E+0	26.9376E+0	1.1654E-3	3.3500E+0	26.9380E+0	-1.1657E-3	-15.9578E-6	1.2439E-9	20.0000E+0	33.2358E+0	1.2651E-3	3.3500E+0	33.2363E+0	-1.2655E-3	19.1620E-6	9.4925E-9	25.0000E+0	39.7451E+0	400.7319E-6	3.3500E+0	39.7458E+0	-400.7567E-6	19.1620E-6	10.5568E-9	000.0000E-3																																								
2.5503E+0	417.4180E-6	3.4000E+0	2.5504E+0	-417.4249E-6	-15.9578E-6	-14.8698E-9	000.0000E-3	8.6171E+0	645.2267E-6	3.4000E+0	8.6172E+0	-645.4948E-6	-10.9407E-6	-8.4723E-9	5.0000E+0	14.4734E+0	851.4808E-6	3.4000E+0	14.4736E+0	-851.4915E-6	29.1962E-6	9.3513E-9	10.0000E+0	20.6753E+0	1.0254E-3	3.4000E+0	20.6756E+0	-1.0256E-3	-10.9407E-6	-9.9740E-9	15.0000E+0	26.9656E+0	1.1727E-3	3.4000E+0	26.9660E+0	-1.1730E-3	-906.4679E-9	16.7815E-9	20.0000E+0	33.2638E+0	1.2724E-3	3.4000E+0	33.2643E+0	-1.2726E-3	39.2305E-6	17.5459E-9	25.0000E+0	39.7656E+0	405.1373E-6	3.4000E+0	39.7662E+0	-405.1533E-6	-10.9407E-6	-8.1069E-9	000.0000E-3																																								
2.5708E+0	421.5133E-6	3.4500E+0	2.5708E+0	-421.5239E-6	-15.9578E-6	5.8556E-9	000.0000E-3	8.6376E+0	650.4455E-6	3.4500E+0	8.6378E+0	-650.5388E-6	4.1106E-6	11.4983E-9	5.0000E+0	14.4939E+0	858.3383E-6	3.4500E+0	14.4941E+0	-858.4521E-6	24.1791E-6	-10.6537E-9	10.0000E+0	20.6958E+0	1.0323E-3	3.4500E+0	20.6961E+0	-1.0324E-3	14.1448E-6	-9.0051E-9	15.0000E+0	26.9861E+0	1.1801E-3	3.4500E+0	26.9865E+0	-1.1802E-3	-20.9749E-6	8.8438E-9	20.0000E+0	33.2843E+0	1.2800E-3	3.4500E+0	33.2848E+0	-1.2803E-3	19.1620E-6	970.0414E-12	25.0000E+0	39.7861E+0	409.4040E-6	3.4500E+0	39.7867E+0	-409.4238E-6	4.1106E-6	-12.8726E-9	000.0000E-3																																								
2.5987E+0	426.5693E-6	3.5000E+0	2.5987E+0	-426.5965E-6	-906.4679E-9	-11.5373E-9	000.0000E-3	8.6582E+0	657.2526E-6	3.5000E+0	8.6583E+0	-657.4491E-6	24.1791E-6	11.4162E-9	5.0000E+0	14.5144E+0	864.7924E-6	3.5000E+0	14.5147E+0	-864.8579E-6	-5.9236E-6	-9.3615E-9	10.0000E+0	20.7163E+0	1.0388E-3	3.5000E+0	20.7166E+0	-1.0391E-3	9.1277E-6	10.0343E-9	15.0000E+0	27.0066E+0	1.1876E-3	3.5000E+0	27.0071E+0	-1.1878E-3	-906.4679E-9	-11.0372E-9	20.0000E+0	33.3123E+0	1.2871E-3	3.5000E+0	33.3128E+0	-1.2872E-3	14.1448E-6	17.3903E-9	25.0000E+0	39.8065E+0	413.3202E-6	3.5000E+0	39.8071E+0	-413.3512E-6	-25.9921E-6	-2.1220E-9	000.0000E-3																																								
2.6192E+0	430.3619E-6	3.5500E+0	2.6192E+0	-430.3876E-6	-15.9578E-6	-10.7662E-9	000.0000E-3	8.6787E+0	664.0092E-6	3.5500E+0	8.6789E+0	-664.2080E-6	-15.9578E-6	7.0523E-9	5.0000E+0	14.5350E+0	870.7423E-6	3.5500E+0	14.5352E+0	-870.9360E-6	-25.9921E-6	9.8191E-9	10.0000E+0	20.7368E+0	1.0460E-3	3.5500E+0	20.7371E+0	-1.0461E-3	14.1448E-6	14.1233E-9	15.0000E+0	27.0271E+0	1.1947E-3	3.5500E+0	27.0276E+0	-1.1948E-3	-10.9407E-6	12.2206E-9	20.0000E+0	33.3329E+0	1.2946E-3	3.5500E+0	33.3334E+0	-1.2949E-3	-906.4679E-9	10.5547E-9	25.0000E+0	39.8345E+0	418.0434E-6	3.5500E+0	39.8351E+0	-418.0580E-6	34.2134E-6	-15.0524E-9	000.0000E-3																																								
2.6396E+0	434.9313E-6	3.6000E+0	2.6397E+0	-434.9507E-6	-906.4679E-9	-6.4488E-9	000.0000E-3	8.7067E+0	669.2027E-6	3.6000E+0	8.7069E+0	-669.4538E-6	29.1962E-6	14.7927E-9	5.0000E+0	14.5555E+0	877.4486E-6	3.6000E+0	14.5557E+0	-877.6445E-6	-15.9578E-6	13.2990E-9	10.0000E+0	20.7572E+0	1.0529E-3	3.6000E+0	20.7576E+0	-1.0532E-3	-15.9578E-6	4.2991E-9	15.0000E+0	27.0552E+0	1.2018E-3	3.6000E+0	27.0556E+0	-1.2020E-3	19.1620E-6	7.0149E-9	20.0000E+0	33.3534E+0	1.3018E-3	3.6000E+0	33.3539E+0	-1.3020E-3	-906.4679E-9	-9.6547E-9	25.0000E+0	39.8549E+0	421.8284E-6	3.6000E+0	39.8556E+0	-421.8442E-6	4.1106E-6	6.0245E-9	000.0000E-3																																								
2.6676E+0	439.5536E-6	3.6500E+0	2.6676E+0	-439.5566E-6	-5.9236E-6	-14.3712E-9	000.0000E-3	8.7273E+0	674.9761E-6	3.6500E+0	8.7274E+0	-675.1535E-6	-906.4679E-9	-1.2364E-9	5.0000E+0	14.5760E+0	884.2052E-6	3.6500E+0	14.5762E+0	-884.3530E-6	34.2134E-6	4.5348E-9	10.0000E+0	20.7853E+0	1.0591E-3	3.6500E+0	20.7856E+0	-1.0593E-3	19.1620E-6	16.5090E-9	15.0000E+0	27.0832E+0	1.2083E-3	3.6500E+0	27.0836E+0	-1.2084E-3	4.1106E-6	16.8369E-9	20.0000E+0	33.3740E+0	1.3088E-3	3.6500E+0	33.3745E+0	-1.3088E-3	24.1791E-6	13.4388E-9	25.0000E+0	39.8829E+0	427.2703E-6	3.6500E+0	39.8835E+0	-427.2775E-6	9.1277E-6	-11.6165E-9	000.0000E-3																																								
2.6880E+0	443.3487E-6	3.7000E+0	2.6881E+0	-443.3655E-6	-25.9921E-6	2.7489E-9	000.0000E-3	8.7553E+0	680.1949E-6	3.7000E+0	8.7554E+0	-680.3740E-6	-10.9407E-6	14.8165E-9	5.0000E+0	14.6040E+0	889.8525E-6	3.7000E+0	14.6042E+0	-890.1032E-6	-906.4679E-9	15.8803E-9	10.0000E+0	20.8058E+0	1.0659E-3	3.7000E+0	20.8061E+0	-1.0662E-3	-906.4679E-9	-3.5372E-9	15.0000E+0	27.1037E+0	1.2154E-3	3.7000E+0	27.1041E+0	-1.2157E-3	-20.9749E-6	-1.4561E-9	20.0000E+0	33.4020E+0	1.3157E-3	3.7000E+0	33.4025E+0	-1.3159E-3	9.1277E-6	7.1539E-9	25.0000E+0	39.9034E+0	430.9671E-6	3.7000E+0	39.9040E+0	-430.9981E-6	-10.9407E-6	-10.8930E-9	000.0000E-3																																								
2.7160E+0	447.8096E-6	3.7500E+0	2.7161E+0	-447.8252E-6	-41.0434E-6	-13.8431E-9	000.0000E-3	8.7758E+0	686.1195E-6	3.7500E+0	8.7759E+0	-686.4016E-6	-15.9578E-6	8.1038E-9	5.0000E+0	14.6245E+0	895.9285E-6	3.7500E+0	14.6248E+0	-896.1812E-6	24.1791E-6	-3.2754E-9	10.0000E+0	20.8338E+0	1.0717E-3	3.7500E+0	20.8341E+0	-1.0719E-3	34.2134E-6	14.0965E-9	15.0000E+0	27.1317E+0	1.2216E-3	3.7500E+0	27.1321E+0	-1.2217E-3	9.1277E-6	15.6280E-9	20.0000E+0	33.4299E+0	1.3221E-3	3.7500E+0	33.4305E+0	-1.3223E-3	-5.9236E-6	17.9657E-9	25.0000E+0	39.9239E+0	434.5505E-6	3.7500E+0	39.9245E+0	-434.5774E-6	-15.9578E-6	-6.6953E-9	000.0000E-3																																								
2.7365E+0	451.2921E-6	3.8000E+0	2.7366E+0	-451.3010E-6	-41.0434E-6	-8.4107E-9	000.0000E-3	8.7962E+0	692.0694E-6	3.8000E+0	8.7964E+0	-692.2778E-6	24.1791E-6	-11.7745E-9	5.0000E+0	14.6526E+0	901.1977E-6	3.8000E+0	14.6528E+0	-901.4521E-6	-20.9749E-6	14.0773E-9	10.0000E+0	20.8543E+0	1.0789E-3	3.8000E+0	20.8546E+0	-1.0791E-3	19.1620E-6	11.3801E-9	15.0000E+0	27.1522E+0	1.2284E-3	3.8000E+0	27.1526E+0	-1.2286E-3	19.1620E-6	11.0165E-9	20.0000E+0	33.4504E+0	1.3287E-3	3.8000E+0	33.4510E+0	-1.3289E-3	9.1277E-6	-1.3304E-9	25.0000E+0	39.9518E+0	439.2484E-6	3.8000E+0	39.9524E+0	-439.2742E-6	14.1448E-6	-14.5345E-9	000.0000E-3																																								
2.7570E+0	455.0167E-6	3.8500E+0	2.7570E+0	-455.0292E-6	9.1277E-6	11.4704E-9	000.0000E-3	8.8167E+0	696.5066E-6	3.8500E+0	8.8168E+0	-696.6913E-6	-10.9407E-6	-9.5197E-9	5.0000E+0	14.6731E+0	907.2736E-6	3.8500E+0	14.6733E+0	-907.4797E-6	9.1277E-6	10.3579E-9	10.0000E+0	20.8748E+0	1.0847E-3	3.8500E+0	20.8752E+0	-1.0849E-3	24.1791E-6	-8.3277E-9	15.0000E+0	27.1727E+0	1.2349E-3	3.8500E+0	27.1731E+0	-1.2351E-3	4.1106E-6	-8.9546E-9	20.0000E+0	33.4784E+0	1.3347E-3	3.8500E+0	33.4790E+0	-1.3352E-3	24.1791E-6	16.1992E-9	25.0000E+0	39.9723E+0	442.6149E-6	3.8500E+0	39.9729E+0	-442.6365E-6	-5.9236E-6	2.7133E-9	000.0000E-3																																								
2.7775E+0	459.6692E-6	3.9000E+0	2.7775E+0	-459.6906E-6	-5.9236E-6	10.6492E-9	000.0000E-3	8.8372E+0	701.3472E-6	3.9000E+0	8.8373E+0	-701.5083E-6	-5.9236E-6	9.8107E-9	5.0000E+0	14.6936E+0	913.5008E-6	3.9000E+0	14.6938E+0	-913.5577E-6	4.1106E-6	-9.3857E-9	10.0000E+0	20.8954E+0	1.0902E-3	3.9000E+0	20.8957E+0	-1.0904E-3	-25.9921E-6	-9.9703E-9	15.0000E+0	27.1932E+0	1.2410E-3	3.9000E+0	27.1936E+0	-1.2411E-3	9.1277E-6	-8.7458E-9	20.0000E+0	33.4990E+0	1.3414E-3	3.9000E+0	33.4995E+0	-1.3416E-3	24.1791E-6	12.3575E-9	25.0000E+0	40.0002E+0	447.0909E-6	3.9000E+0	40.0008E+0	-447.1113E-6	19.1620E-6	-13.8931E-9	000.0000E-3																																								
2.7979E+0	464.1755E-6	3.9500E+0	2.7980E+0	-464.2057E-6	19.1620E-6	-8.0620E-9	000.0000E-3	8.8577E+0	707.1710E-6	3.9500E+0	8.8578E+0	-707.3341E-6	4.1106E-6	12.5378E-9	5.0000E+0	14.7141E+0	918.2657E-6	3.9500E+0	14.7143E+0	-918.6269E-6	4.1106E-6	-10.2573E-9	10.0000E+0	20.9159E+0	1.0956E-3	3.9500E+0	20.9163E+0	-1.0958E-3	-10.9407E-6	8.3557E-9	15.0000E+0	27.2137E+0	1.2470E-3	3.9500E+0	27.2141E+0	-1.2473E-3	-20.9749E-6	9.9979E-9	20.0000E+0	33.5195E+0	1.3478E-3	3.9500E+0	33.5200E+0	-1.3481E-3	29.1962E-6	12.4988E-9	25.0000E+0	40.0207E+0	450.2078E-6	3.9500E+0	40.0213E+0	-450.2214E-6	4.1106E-6	-8.6288E-9	000.0000E-3																																								
2.8184E+0	467.6050E-6	4.0000E+0	2.8184E+0	-467.6236E-6	-5.9236E-6	-12.6793E-9	000.0000E-3	8.8782E+0	712.3142E-6	4.0000E+0	8.8783E+0	-712.5799E-6	-5.9236E-6	4.2891E-9	5.0000E+0	14.7346E+0	923.4844E-6	4.0000E+0	14.7348E+0	-923.6457E-6	9.1277E-6	8.2224E-9	10.0000E+0	20.9365E+0	1.1017E-3	4.0000E+0	20.9368E+0	-1.1018E-3	29.1962E-6	14.6540E-9	15.0000E+0	27.2342E+0	1.2532E-3	4.0000E+0	27.2346E+0	-1.2534E-3	-5.9236E-6	14.8585E-9	20.0000E+0	33.5475E+0	1.3533E-3	4.0000E+0	33.5480E+0	-1.3534E-3	-10.9407E-6	16.4511E-9	25.0000E+0	40.0412E+0	453.6020E-6	4.0000E+0	40.0418E+0	-453.6393E-6	-10.9407E-6	11.2995E-9	000.0000E-3																																								
2.8389E+0	471.1379E-6	4.0500E+0	2.8389E+0	-471.1600E-6	-10.9407E-6	-2.4533E-9	000.0000E-3	8.9062E+0	716.6757E-6	4.0500E+0	8.9063E+0	-716.8420E-6	24.1791E-6	15.2976E-9	5.0000E+0	14.7551E+0	929.2327E-6	4.0500E+0	14.7554E+0	-929.3202E-6	-5.9236E-6	13.9422E-9	10.0000E+0	20.9570E+0	1.1075E-3	4.0500E+0	20.9573E+0	-1.1077E-3	-5.9236E-6	2.9359E-9	15.0000E+0	27.2547E+0	1.2589E-3	4.0500E+0	27.2551E+0	-1.2591E-3	4.1106E-6	4.3865E-9	20.0000E+0	33.5680E+0	1.3596E-3	4.0500E+0	33.5686E+0	-1.3600E-3	-5.9236E-6	17.9485E-9	25.0000E+0	40.0617E+0	458.3024E-6	4.0500E+0	40.0623E+0	-458.3209E-6	-31.0092E-6	10.5321E-9	000.0000E-3																																								
2.8668E+0	475.3568E-6	4.1000E+0	2.8669E+0	-475.3876E-6	-5.9236E-6	-14.9222E-9	000.0000E-3	8.9267E+0	721.8188E-6	4.1000E+0	8.9268E+0	-722.0121E-6	-31.0092E-6	-3.8389E-9	5.0000E+0	14.7757E+0	934.3253E-6	4.1000E+0	14.7759E+0	-934.5408E-6	-10.9407E-6	3.0276E-9	10.0000E+0	20.9850E+0	1.1122E-3	4.1000E+0	20.9853E+0	-1.1125E-3	-10.9407E-6	16.4711E-9	15.0000E+0	27.2827E+0	1.2644E-3	4.1000E+0	27.2831E+0	-1.2646E-3	19.1620E-6	17.0843E-9	20.0000E+0	33.5993E+0	1.3652E-3	4.1000E+0	33.5998E+0	-1.3652E-3	14.1448E-6	11.0705E-9	25.0000E+0	40.0822E+0	462.5843E-6	4.1000E+0	40.0828E+0	-462.6065E-6	9.1277E-6	-8.3602E-9	000.0000E-3																																								
2.8873E+0	478.7737E-6	4.1500E+0	2.8873E+0	-478.7954E-6	14.1448E-6	6.0116E-9	000.0000E-3	8.9547E+0	725.7266E-6	4.1500E+0	8.9549E+0	-726.0473E-6	14.1448E-6	13.6302E-9	5.0000E+0	14.8036E+0	939.2668E-6	4.1500E+0	14.8039E+0	-939.4838E-6	-5.9236E-6	15.9330E-9	10.0000E+0	21.0055E+0	1.1182E-3	4.1500E+0	21.0058E+0	-1.1184E-3	19.1620E-6	-4.7075E-9	15.0000E+0	27.3032E+0	1.2704E-3	4.1500E+0	27.3037E+0	-1.2705E-3	4.1106E-6	-3.2119E-9	20.0000E+0	33.6198E+0	1.3713E-3	4.1500E+0	33.6204E+0	-1.3713E-3	14.1448E-6	-9.2383E-9	25.0000E+0	40.1026E+0	465.3279E-6	4.1500E+0	40.1033E+0	-465.3459E-6	-5.9236E-6	-12.7061E-9	000.0000E-3																																								
